,power_consumption,ghi,temp,wind,is_weekend,is_spring,is_summer,is_autumn,is_winter,is_holiday,is_daylight
13107,0.04123268990630047,1.3150111492640353,1.5472044127185822,0.30822342078280907,0,0,0,1,0,0,1
13108,0.18194357686381407,0.9005470769030687,1.5650915439985862,0.30822342078280907,0,0,0,1,0,0,1
13109,0.061041496717534914,0.3031905741796793,1.5242066725014343,-0.2714854037993777,0,0,0,1,0,0,1
13110,-0.44121951230872875,-0.3713293867215018,1.4066626669471223,-0.46472167866010644,0,0,0,1,0,0,1
13111,-0.6100496161621979,-0.6598288880708021,1.3708884043871148,-0.46472167866010644,0,0,0,1,0,0,1
13112,-0.8767462594430128,-0.6598288880708021,1.2699538778785207,-0.46472167866010644,0,0,0,1,0,0,1
13113,-1.2326337603905264,-0.6598288880708021,1.1741299603070707,-0.3681035412297419,0,0,0,1,0,0,0
13114,-1.2678235710403791,-0.6598288880708021,1.0604189114556168,-0.2714854037993777,0,0,0,1,0,0,0
13115,-1.2598385593381227,-0.6598288880708021,0.9160442089812993,-0.1748672663690132,0,0,0,1,0,0,0
13116,-1.424901024782345,-0.6598288880708021,0.7563376796955497,0.01836900849171551,0,0,0,1,0,0,0
13117,-1.4706007225872886,-0.6598288880708021,0.6528478487183841,0.01836900849171551,0,0,0,1,0,0,0
13118,-1.5748900963453236,-0.6598288880708021,0.5621345400840781,0.01836900849171551,0,0,0,1,0,0,0
13119,-1.6128138514542218,-0.6598288880708021,0.4982519283697783,0.01836900849171551,0,0,0,1,0,0,0
13120,-1.6395828695544363,-0.6598288880708021,0.4241480987811904,0.01836900849171551,0,0,0,1,0,0,0
13121,-1.6126811709918305,-0.6598288880708021,0.35515487812974667,0.01836900849171551,0,0,0,1,0,0,0
13122,-1.2603199305882946,-0.6598288880708021,0.2810510485411588,0.48765710458205713,0,0,0,1,0,0,0
13123,-0.7190140272281454,-0.6598288880708021,0.27210748290115677,-0.07824912893864869,0,0,0,1,0,0,0
13124,0.10156577461198989,-0.582624796160426,0.2388885248097209,-0.1748672663690132,0,0,0,1,0,0,0
13125,-0.07501009898437341,0.06345155193166917,0.3283241812097406,0.21160528335244452,0,0,0,1,0,0,0
13126,0.25612127023462383,0.6608080546550584,0.7205634171355416,-0.2714854037993777,0,0,0,1,0,0,1
13127,0.19184163931773018,1.2053000712861321,1.0450870846441853,-0.3681035412297419,0,0,0,1,0,0,1
13128,-0.02064897681946086,1.5872571575795722,1.2507890943642308,-0.07824912893864869,0,0,0,1,0,0,1
13129,-0.056460321580118066,1.6644612494899482,1.3696107521528285,0.21160528335244452,0,0,0,1,0,0,1
13130,0.022026879940082397,1.4775460796016693,1.4398816250385584,0.6808933794427862,0,0,0,1,0,0,1
13131,0.246072931524747,0.7501616326081728,1.4718229308957085,0.7775115168731503,0,0,0,1,0,0,1
13132,0.2972318184874937,0.12033877754984107,1.4731005831299941,0.5842752420124216,0,0,0,1,0,0,1
13133,0.0913193894222323,0.07970504496543257,1.4168838848214105,-0.2714854037993777,0,0,0,1,0,0,1
