,0
2024-05-24 18:00:00+00:00,0.28605324
2024-05-24 19:00:00+00:00,1.2144682
2024-05-24 20:00:00+00:00,0.5390334
2024-05-24 21:00:00+00:00,0.18013579
2024-05-24 22:00:00+00:00,0.34330758
2024-05-24 23:00:00+00:00,0.09085816
2024-05-25 00:00:00+00:00,0.07894468
2024-05-25 01:00:00+00:00,0.11326432
2024-05-25 02:00:00+00:00,-0.037614167
2024-05-25 03:00:00+00:00,-0.15085506
2024-05-25 04:00:00+00:00,-0.027349353
2024-05-25 05:00:00+00:00,0.18194345
2024-05-25 06:00:00+00:00,-0.011713028
2024-05-25 07:00:00+00:00,0.016939461
2024-05-25 08:00:00+00:00,-0.32925475
2024-05-25 09:00:00+00:00,-0.33927286
2024-05-25 10:00:00+00:00,-0.66516626
2024-05-25 11:00:00+00:00,-0.50839865
2024-05-25 12:00:00+00:00,-0.56314635
2024-05-25 13:00:00+00:00,-0.20872498
2024-05-25 14:00:00+00:00,-0.25738227
2024-05-25 15:00:00+00:00,-0.22167546
2024-05-25 16:00:00+00:00,-0.27509826
2024-05-25 17:00:00+00:00,-0.41734233
2024-05-25 18:00:00+00:00,-0.4517093
2024-05-25 19:00:00+00:00,-0.49382156
2024-05-25 20:00:00+00:00,-0.3782984
2024-05-25 21:00:00+00:00,-0.3973908
2024-05-25 22:00:00+00:00,-0.45207956
2024-05-25 23:00:00+00:00,-0.5064823
2024-05-26 00:00:00+00:00,-0.04295212
2024-05-26 01:00:00+00:00,0.37689173
2024-05-26 02:00:00+00:00,-0.39579618
2024-05-26 03:00:00+00:00,-0.31776163
2024-05-26 04:00:00+00:00,-0.30835164
2024-05-26 05:00:00+00:00,-0.4807048
2024-05-26 06:00:00+00:00,-0.90795124
2024-05-26 07:00:00+00:00,-0.9628824
2024-05-26 08:00:00+00:00,-0.96767837
2024-05-26 09:00:00+00:00,-0.32844704
2024-05-26 10:00:00+00:00,0.23630804
2024-05-26 11:00:00+00:00,-0.5426614
2024-05-26 12:00:00+00:00,-0.83092237
2024-05-26 13:00:00+00:00,-0.90064305
2024-05-26 14:00:00+00:00,-0.46043128
2024-05-26 15:00:00+00:00,-0.1287685
2024-05-26 16:00:00+00:00,0.00065892935
2024-05-26 17:00:00+00:00,-0.15870559
2024-05-26 18:00:00+00:00,-0.21162403
2024-05-26 19:00:00+00:00,-0.18097526
2024-05-26 20:00:00+00:00,-0.11356753
2024-05-26 21:00:00+00:00,-0.095083654
2024-05-26 22:00:00+00:00,-0.20636511
2024-05-26 23:00:00+00:00,-0.28202415
2024-05-27 00:00:00+00:00,-0.34400475
2024-05-27 01:00:00+00:00,-0.310305
2024-05-27 02:00:00+00:00,-0.3725205
2024-05-27 03:00:00+00:00,-0.47360227
2024-05-27 04:00:00+00:00,-0.37098986
2024-05-27 05:00:00+00:00,-0.04551892
2024-05-27 06:00:00+00:00,0.29547137
2024-05-27 07:00:00+00:00,0.65925
2024-05-27 08:00:00+00:00,0.7713152
2024-05-27 09:00:00+00:00,0.93865407
2024-05-27 10:00:00+00:00,0.6983099
2024-05-27 11:00:00+00:00,-0.26877654
2024-05-27 12:00:00+00:00,0.35577214
2024-05-27 13:00:00+00:00,-0.12320304
2024-05-27 14:00:00+00:00,0.1638608
2024-05-27 15:00:00+00:00,-0.055470347
2024-05-27 16:00:00+00:00,0.076500535
2024-05-27 17:00:00+00:00,0.06355217
2024-05-27 18:00:00+00:00,0.061509676
2024-05-27 19:00:00+00:00,0.13588452
2024-05-27 20:00:00+00:00,1.0486449
2024-05-27 21:00:00+00:00,0.31112757
2024-05-27 22:00:00+00:00,0.2554183
2024-05-27 23:00:00+00:00,0.22135249
2024-05-28 00:00:00+00:00,0.22428516
2024-05-28 01:00:00+00:00,0.32529315
2024-05-28 02:00:00+00:00,0.27594575
2024-05-28 03:00:00+00:00,0.22000915
2024-05-28 04:00:00+00:00,0.26125455
2024-05-28 05:00:00+00:00,0.63721037
2024-05-28 06:00:00+00:00,0.55872685
2024-05-28 07:00:00+00:00,0.37949383
2024-05-28 08:00:00+00:00,0.41844738
2024-05-28 09:00:00+00:00,0.2392919
